0,-3,-3,-3,-3,-4,-3,3
-4,0,1,0,-6,-8,-4,-1
8,-2,0,7,3,5,-2,2
-2,-1,-1,1,2,1,12,0
-1,0,0,-3,-5,0,-7,-3
-1,-7,-9,-2,-4,-4,-7,-1
3,-1,-1,-3,-6,17,10,4
1,2,1,0,-2,-22,-7,0
6,-5,-4,-2,7,24,10,1
12,1,0,-5,-1,-5,-11,8
1,0,2,0,-4,-2,20,2
-4,-4,0,4,4,12,4,-1
1,0,0,1,-8,-8,6,0
-7,-3,0,0,-1,-10,-27,-10
-1,-3,-4,-5,-8,-5,4,3
4,5,3,3,3,1,0,3
-8,-2,-1,0,0,1,0,-6
8,-5,-8,-9,-9,-2,-5,9
-32,-6,-6,-4,5,-1,-3,-1
2,-5,7,11,2,3,-4,-25
-1,1,-4,-6,1,2,-1,2
-17,0,0,1,-1,-4,-4,-8
16,0,-3,-6,-6,-18,-7,2
7,-4,-5,-3,6,25,11,22
4,3,4,4,5,-4,-22,-17
-17,-8,-4,-3,-6,-3,38,-2
4,4,-3,-2,-3,-8,-17,2
9,3,-5,-4,-11,-16,9,18
10,-10,1,0,-1,17,20,0
18,11,10,14,9,-5,-28,27
-25,-16,-6,-4,-1,-11,-22,-26
-21,-7,1,2,-7,-6,30,-17
19,-2,-7,-5,0,0,19,26
-12,3,0,3,4,-1,-26,-9
-1,-1,1,5,2,7,-23,3
6,0,-4,-9,-4,-10,14,2
-8,-1,-2,0,-7,-9,-12,-9
-15,-3,-8,-2,0,10,24,4
16,4,4,0,-4,-20,-95,-28
12,-1,-3,-5,-2,10,63,21
-29,4,0,0,-2,-6,-17,0
22,4,2,1,5,-4,19,4
-41,-4,-1,0,-3,2,16,-22
32,7,5,2,2,0,-56,29
-23,-5,-3,0,-4,-6,-37,-4
35,2,-5,0,6,38,31,28
3,0,2,2,0,1,106,1
20,8,6,3,0,-9,-46,-10
-42,-3,3,0,-1,2,-15,-7
50,-6,4,-1,-9,-17,0,-23
0,9,0,-3,0,18,-4,-12
-40,-4,-7,0,-2,-6,-5,32
75,18,9,9,1,33,49,56
13,6,1,10,4,-23,-74,31
-32,-31,-11,-15,-3,10,42,27
-22,4,13,-1,-5,18,94,-15
53,0,-4,-1,-1,-22,-17,-36
-39,-11,-11,-10,-6,7,-10,9
35,7,-6,-3,-4,-5,0,6
-13,15,3,-8,-4,-3,8,-60
-54,10,5,15,7,-7,-29,22
20,-19,-9,-3,5,68,118,-33
26,10,8,14,4,-5,-15,6
-60,-8,13,5,2,-24,-3,-14
-12,16,-15,-4,0,-15,-86,5
43,8,-9,-5,-8,-11,74,-24
75,2,-6,2,-5,-6,-37,46
-19,-9,-2,-2,-4,-3,25,30
-50,-19,2,-6,-10,-40,-56,-66
-41,-10,-3,-7,-2,8,1,38
0,7,7,3,-6,-64,-65,-77
-28,-3,0,-4,-8,34,59,51
-78,-31,-11,-3,1,17,44,-34
8,10,18,3,2,2,-55,-47
5,18,20,11,3,-10,-72,41
-61,-40,-38,-18,0,54,-55,-105
35,4,-1,-6,2,32,112,73
-18,17,-6,6,-1,23,75,93
-14,-27,-22,-13,-6,35,72,-19
-36,-2,-5,-7,-4,-38,-106,-34
-13,-8,-1,3,2,11,-25,-41
-11,1,6,6,2,-34,-15,-54
8,1,1,-5,-2,-31,-66,27
106,9,0,0,-1,25,84,43
39,14,23,11,-5,-28,-68,-37
-63,2,7,7,1,-5,-9,-86
-92,-4,2,-1,11,47,33,-3
47,8,6,9,7,-20,-5,-1
117,22,13,7,1,-31,-3,127
-48,-22,-2,-5,-1,12,-45,-61
9,-16,-14,0,1,22,125,89
14,6,-15,-8,-3,-26,-61,19
-5,-2,-11,-3,-2,-6,0,5
-28,-23,-4,-2,-10,5,20,-5
33,0,5,3,1,23,34,7
-1,2,3,-4,1,-36,-101,25
-22,-37,-32,-9,-12,-28,22,-59
6,1,0,-16,-20,-78,-40,24
-42,-20,-10,-12,-1,50,2,-23
6,5,11,19,14,13,-19,18
23,0,3,-7,-3,-19,25,-45
-42,-2,-3,-2,-2,17,22,33
32,32,15,7,0,-13,15,8
-15,-17,1,5,0,-24,-64,-100
-67,-12,-6,-1,2,74,110,38
-15,6,-17,-12,4,6,-4,56
-28,14,1,0,0,-25,-65,-98
47,17,0,7,8,16,30,40
-14,1,8,-3,-3,-20,40,-14
34,6,8,-2,-10,-6,-51,-33
26,0,-3,-8,-4,-49,-25,4
54,-2,10,6,13,26,-13,0
-58,14,4,1,-1,-13,9,5
26,6,10,9,5,21,-2,10
39,13,-2,2,9,-16,5,17
-50,-15,-11,-11,-18,-40,-36,-56
60,-14,-11,-7,-4,22,9,-21
-24,7,6,0,-1,-3,-16,-78
31,0,-9,7,6,12,50,36
9,4,5,-12,-2,22,24,6
