-3,6,-3,-3,8,-1,-7,-9
11,3,33,24,2,-3,-7,5
-7,-3,-4,-1,-5,-6,-11,-7
26,5,-12,-9,0,5,21,11
-5,-9,5,-8,-4,-2,-10,0
-2,0,8,2,-2,-1,0,-6
-7,-6,-6,-7,-4,-6,-16,-1
-10,-4,-16,-5,-4,-6,-15,-6
-6,-8,-25,-7,-1,-3,-4,-2
-10,0,20,0,0,-1,5,-7
8,8,14,9,-4,-2,-3,-2
16,1,-9,2,-11,-2,16,7
8,0,0,5,-4,1,7,-1
10,8,-5,-4,-5,-3,-9,-1
-35,5,9,16,-2,0,-5,-10
8,-6,-10,-19,-13,-12,-12,3
40,7,7,14,0,2,14,16
-2,-1,-13,-13,-2,-3,0,-1
-13,-4,-3,14,-1,-4,7,-5
13,7,8,10,18,4,6,6
-5,-13,0,-7,-8,-4,7,5
-47,-9,-12,-18,-19,-9,-13,-23
-6,-12,-35,-7,-8,-8,-6,-5
-6,0,4,4,0,-1,-11,-6
-10,-10,-11,-16,-13,-8,-6,-6
9,4,2,4,0,2,-6,-1
0,16,17,5,8,1,-4,5
-17,-6,11,-2,-3,1,5,-1
15,-6,-12,-23,-13,-5,-8,2
9,9,7,8,-1,-3,5,7
-6,3,13,0,0,3,0,-4
-4,-15,-23,-10,-8,-9,-13,-1
-4,10,27,7,0,-13,-12,-4
13,0,6,6,9,13,4,1
6,1,17,8,-3,0,9,14
-7,-11,-37,-23,-9,-8,-12,-4
-17,-30,-32,-30,-24,-14,-3,-4
1,5,29,9,2,-2,-5,5
3,11,11,8,-5,-12,0,5
-2,-2,1,-4,-3,-4,9,12
-5,-7,-29,-29,-10,-6,-10,-7
-1,17,23,23,-4,-6,-11,-3
0,-4,13,0,2,0,-5,0
1,5,31,32,11,7,8,1
0,-10,-28,-16,-12,-8,-9,-3
0,3,14,-8,-5,-11,-3,0
-6,-18,-21,1,-7,-4,-6,-4
-4,-10,-48,-44,-7,1,0,-4
2,6,10,-12,-8,-3,-6,3
0,7,-13,4,1,2,-5,0
