-4,-3,4,0,-3,-1,-4,0
-2,-10,-17,-4,0,-1,-3,-12
-2,0,0,-4,-1,-5,-1,8
-1,-2,4,-5,-4,0,0,9
-2,-5,9,-6,-6,-4,-1,0
-3,-4,-6,0,0,1,-2,5
-2,3,-1,-1,-4,-3,-3,-15
-1,-2,0,2,2,0,-4,-1
0,-1,-21,-4,-5,-4,-3,1
0,-6,24,-5,-3,-4,-2,5
0,-1,0,-1,0,-1,-1,16
-3,0,-16,-9,-8,-3,-4,-24
-2,0,26,4,0,0,-1,9
-2,0,-16,0,-1,-3,-1,0
-2,-2,-7,0,-2,-1,-2,0
-1,-6,1,-2,1,0,-2,3
-2,-2,-19,-6,-4,-5,-3,0
-1,-1,1,-1,-4,-4,-4,17
-1,-3,3,0,-3,-4,0,-21
-1,-2,-11,-4,0,0,-3,8
-1,6,-19,-3,-6,-3,-3,-10
0,-8,6,2,4,1,1,16
0,4,17,9,4,1,-3,-15
-3,-2,7,-1,-3,-6,-6,-20
1,-2,15,6,2,-3,0,11
-10,-4,-22,3,7,0,-1,-45
4,-1,-12,-4,0,0,4,59
1,-10,2,0,-2,-2,5,33
0,-7,-34,6,8,3,-3,27
-1,2,13,-6,-10,-9,-14,-63
-3,14,11,-11,-7,-6,-28,-8
-9,1,25,13,5,-1,11,-55
1,-3,15,0,-3,1,14,42
4,1,16,10,-2,-3,0,35
29,29,-61,-7,-1,-1,-8,-6
-5,-7,-12,-42,-25,-17,-53,36
-33,-28,-34,38,22,12,44,-90
-10,-11,70,22,8,9,0,27
65,23,121,-2,-30,-12,14,-4
-17,82,-97,22,29,1,-21,45
-11,27,18,-42,-28,-16,-44,-117
-21,-41,-111,-33,1,6,31,32
4,18,-15,-5,9,3,6,45
23,-59,72,48,-7,-7,0,16
-27,6,26,6,2,-3,-6,-18
27,33,49,-2,1,6,2,-13
-64,-72,-99,-53,-18,-14,-32,-11
36,24,45,37,23,11,37,-51
60,16,6,49,30,16,-2,128
2,48,106,5,-22,-15,-15,-50
-45,-44,-53,21,18,20,38,-33
7,76,31,-26,-10,0,-5,57
-30,-92,12,-59,-25,-16,-30,-80
31,94,41,21,13,-2,-77,-29
22,18,-4,-6,15,9,74,78
-74,-95,-105,-15,-4,-2,3,-108
70,62,65,-11,-29,-11,-1,30
-3,-10,-98,-80,-29,-14,-29,-3
-87,-19,-52,7,7,-14,-53,-64
27,-7,-74,-35,-16,1,0,21
-11,-40,86,10,-9,-1,19,0
-17,-62,7,12,33,11,-15,58
55,72,110,54,-27,-8,46,-6
-30,-57,-41,-29,22,11,-10,-79
-2,7,26,28,-14,-13,-20,9
