128,6,4,0,1,3,5,5,2,7
9,130,2,5,1,0,2,0,9,3
6,3,92,15,0,3,10,10,22,0
1,2,4,138,7,0,2,4,3,1
0,2,0,4,152,0,0,0,0,2
0,0,7,1,0,148,2,0,1,4
14,9,5,9,1,0,98,18,6,1
6,0,3,19,5,0,15,105,5,3
3,5,43,11,1,0,9,2,82,0
7,6,2,6,4,1,4,0,2,129
130,7,0,0,0,1,7,3,3,10
4,124,2,3,3,0,10,2,10,3
8,1,95,11,0,2,14,6,23,1
0,1,8,125,5,0,10,11,2,0
3,2,0,4,147,0,0,2,0,2
6,2,2,0,0,144,0,0,5,4
9,3,5,7,0,0,110,18,6,3
6,2,3,20,0,0,29,96,2,3
1,5,29,6,0,6,16,2,91,0
7,5,0,5,1,1,1,11,1,129
147,0,2,0,0,2,2,3,1,4
7,137,1,1,0,1,3,1,5,5
11,0,127,2,0,2,1,2,15,1
0,2,7,125,4,0,3,18,2,1
2,0,0,1,155,1,0,1,0,0
1,0,1,0,0,160,0,0,1,0
16,2,6,3,1,0,118,12,2,1
8,1,6,11,0,1,14,119,0,1
2,1,37,0,0,1,2,1,112,0
16,1,0,1,2,1,1,3,0,136
18,24,9,2,0,0,88,7,8,5
0,148,0,0,0,0,5,0,8,0
1,0,128,4,0,0,10,2,14,2
0,2,9,129,5,0,4,11,0,2
0,27,0,1,126,0,1,0,0,5
1,3,46,1,0,29,0,0,75,8
1,4,18,5,0,0,126,5,2,0
0,5,18,29,0,0,49,59,1,0
0,5,93,1,0,0,5,0,52,0
3,28,0,2,1,0,4,7,0,116
113,2,4,1,0,2,7,21,2,9
5,139,2,3,1,0,3,0,6,2
2,0,113,12,0,2,1,9,21,1
0,0,1,139,5,0,0,14,0,3
2,1,0,5,147,0,0,1,0,4
0,0,1,0,0,155,0,0,4,3
3,3,10,12,0,0,59,65,8,1
0,0,8,26,0,1,8,116,1,1
0,5,69,4,0,0,0,5,73,0
7,3,0,2,3,1,0,3,0,142
149,4,2,0,0,2,0,0,1,3
8,142,0,0,0,3,0,0,7,1
4,0,98,1,0,4,0,1,53,0
4,2,12,111,5,0,4,18,5,1
1,1,0,1,157,0,0,0,0,0
1,0,0,0,1,158,0,0,2,1
18,4,54,3,0,0,31,16,35,0
27,2,23,14,0,0,23,61,11,0
2,0,25,0,0,1,2,0,125,1
28,0,1,2,1,0,0,1,0,128
142,0,0,0,0,1,2,4,5,7
2,144,0,2,1,3,2,0,3,4
2,0,100,8,0,1,5,8,36,1
1,0,4,119,8,0,2,26,0,2
1,0,0,1,154,0,0,1,0,3
0,0,0,0,0,160,0,0,3,0
7,2,4,4,0,0,106,32,6,0
7,1,3,11,0,2,20,115,2,0
2,5,24,4,0,1,5,4,111,0
11,3,0,1,1,1,0,3,0,141
101,6,5,0,0,3,1,11,21,13
7,140,1,0,2,2,1,0,6,2
19,2,56,3,0,0,20,21,35,5
12,0,17,67,11,1,3,40,6,5
5,0,0,0,149,2,0,2,0,2
7,3,7,0,0,130,2,2,6,6
20,10,20,2,3,0,37,26,39,4
21,1,23,8,3,2,10,62,15,16
14,10,30,1,0,1,25,11,63,1
15,10,0,1,11,5,0,3,0,116
127,2,1,0,0,3,15,0,3,10
5,98,6,18,4,0,11,1,15,3
13,14,55,6,0,1,22,5,31,14
12,19,12,37,3,1,21,31,17,9
9,15,5,8,71,17,0,0,32,3
8,1,4,0,2,142,1,0,4,1
14,5,7,5,0,0,107,19,3,1
8,3,1,32,1,0,60,45,5,6
16,23,26,11,3,0,15,4,53,5
39,9,7,0,0,0,8,3,5,90
151,1,2,0,0,2,1,0,1,3
2,150,0,0,0,0,1,0,7,1
3,0,137,0,0,0,3,2,15,1
0,1,3,141,4,0,1,12,0,0
1,1,0,1,157,0,0,0,0,0
0,0,2,0,0,160,0,0,1,0
4,1,3,3,0,0,137,12,1,0
2,0,3,7,0,0,17,131,1,0
0,2,33,0,0,0,2,1,118,0
9,0,0,0,0,0,0,1,0,151
