143,2,1,0,0,0,5,3,1,5
19,132,0,0,2,0,2,0,4,1
4,1,96,9,0,5,12,5,29,0
4,6,10,92,7,0,2,23,5,10
0,3,0,0,149,1,1,0,2,3
4,0,6,0,2,143,0,1,3,2
14,5,5,5,2,0,110,14,3,2
8,1,1,13,3,0,16,108,1,9
5,5,27,4,3,6,12,13,80,0
16,4,0,2,1,0,1,4,0,132
121,2,1,1,1,5,3,8,4,14
12,135,0,1,3,1,1,0,4,3
5,4,97,9,0,1,4,4,36,1
4,3,6,114,8,0,3,8,7,6
0,3,0,1,152,0,0,0,2,1
5,0,4,0,2,143,0,0,6,1
8,6,2,5,0,0,113,15,8,3
4,4,5,33,0,1,24,78,0,11
1,12,13,4,1,3,4,1,114,2
8,5,0,3,2,2,2,3,0,135
129,1,1,4,0,0,2,3,1,19
3,141,0,4,0,0,3,0,7,2
2,1,99,9,0,1,3,10,36,0
1,0,0,141,6,0,1,8,1,1
0,2,0,1,155,0,1,0,0,0
2,0,3,0,2,149,0,0,5,0
4,1,10,8,1,2,103,26,4,1
5,0,1,21,1,0,11,118,1,2
1,2,34,3,0,3,1,1,110,0
3,1,0,5,1,0,0,0,0,150
141,1,0,2,0,1,7,5,0,3
4,153,0,0,0,0,2,0,1,0
2,1,85,6,0,4,5,6,52,0
1,0,0,139,4,0,0,8,1,6
1,3,0,1,153,0,1,0,0,0
2,0,1,0,2,153,0,0,2,1
4,5,3,4,0,0,121,18,5,0
2,0,1,20,2,0,16,117,1,1
1,5,13,0,0,4,4,0,128,0
5,5,0,0,1,1,0,1,0,147
70,3,13,2,1,5,33,18,6,9
2,132,0,3,5,0,2,2,11,3
2,3,69,1,0,3,7,2,74,0
3,42,34,30,10,0,21,10,5,4
2,4,0,1,148,4,0,0,0,0
1,5,3,0,1,145,1,0,5,0
17,12,14,10,2,3,70,13,17,2
23,13,10,18,3,1,49,17,11,15
0,10,16,3,4,10,2,0,110,0
6,25,0,2,9,1,14,7,0,96
139,2,3,0,0,0,7,2,1,6
3,154,0,1,0,0,0,0,1,1
0,1,118,7,0,1,4,3,27,0
0,0,2,137,4,0,1,12,1,2
0,1,0,1,156,0,1,0,0,0
2,2,2,0,2,152,0,0,1,0
3,2,4,2,0,0,133,13,3,0
2,0,3,21,1,0,24,107,0,2
1,10,19,1,1,5,2,0,116,0
1,3,0,4,0,0,0,4,0,148
138,1,2,1,0,1,4,1,1,11
4,147,0,5,2,0,0,0,0,2
1,0,131,6,0,6,1,2,14,0
1,0,9,115,5,0,2,19,5,3
1,3,0,0,154,0,1,0,0,0
0,0,0,0,2,157,1,1,0,0
8,1,3,6,0,0,114,27,1,0
3,0,5,35,1,3,26,82,0,5
3,6,53,4,0,10,4,1,73,1
7,0,0,2,0,0,0,3,0,148
125,0,4,2,0,0,11,4,0,14
3,148,0,1,2,0,2,1,2,1
1,3,86,14,0,5,7,6,39,0
4,0,11,120,4,0,0,15,0,5
1,1,0,1,153,1,0,0,0,2
0,0,0,0,2,153,0,0,2,4
12,5,8,7,0,0,98,18,9,3
6,2,8,37,0,0,21,80,2,4
0,6,41,7,0,6,3,1,90,1
8,1,0,3,1,1,1,2,0,143
109,0,2,2,3,5,4,5,2,28
7,75,5,19,22,0,1,2,13,16
5,9,61,13,18,2,8,10,27,8
14,17,15,42,11,1,11,28,12,8
5,9,5,3,114,8,0,0,15,0
1,1,2,1,9,145,0,0,2,0
17,4,6,10,1,0,99,18,4,1
8,2,6,24,2,0,49,64,4,1
8,14,23,10,34,4,6,4,47,5
23,6,4,3,5,1,3,7,3,105
153,0,1,1,0,0,1,0,0,4
2,157,0,0,0,0,0,0,1,0
1,0,128,4,0,2,5,2,19,0
1,0,0,144,4,0,0,9,0,1
0,2,0,0,156,0,1,0,0,0
0,0,2,0,2,155,0,0,2,0
3,2,1,2,0,0,140,10,2,0
2,0,0,13,0,0,12,132,0,1
0,1,17,2,1,3,1,0,130,0
1,0,0,0,0,0,0,0,0,159
