482,41,16,9,4,23,84,32,18,98
71,556,9,25,30,4,33,6,54,19
30,6,364,109,1,27,58,32,175,5
6,13,77,382,38,0,32,141,77,43
9,36,3,21,704,3,7,5,6,8
24,2,32,0,3,714,0,2,19,19
45,7,48,57,6,4,355,182,85,17
43,3,49,115,4,0,119,385,48,41
24,50,182,63,17,18,52,41,332,2
73,19,3,31,31,20,22,42,1,570
460,49,13,12,1,29,66,41,38,98
35,618,4,20,18,3,33,11,52,13
29,19,362,83,0,21,46,21,221,5
9,15,83,427,50,0,34,131,30,30
4,37,3,37,677,4,10,5,7,18
14,5,25,3,2,712,0,3,40,11
65,38,47,83,3,5,356,131,71,7
37,11,26,156,5,9,141,359,28,35
24,53,148,30,11,17,56,12,426,4
49,33,15,37,17,23,19,39,2,578
504,24,15,8,3,21,78,26,35,93
32,601,9,14,13,0,52,5,50,31
27,4,391,90,3,16,71,22,177,6
13,7,23,469,29,2,41,127,23,75
29,20,1,40,609,12,19,3,6,63
31,1,21,7,3,687,0,0,55,10
68,37,53,64,7,6,403,106,36,26
61,12,24,130,5,8,180,319,31,37
34,29,167,34,0,7,59,11,439,1
71,48,4,26,10,17,14,17,6,599
460,34,11,3,0,21,152,58,19,49
38,685,0,11,6,6,19,1,32,9
21,12,446,59,0,22,61,14,171,1
19,16,48,481,25,0,13,142,17,48
34,37,0,67,614,2,8,22,1,17
17,2,27,1,5,645,8,9,93,8
58,23,59,47,4,0,458,99,53,5
58,9,42,163,8,2,157,311,19,38
20,16,193,38,0,14,49,13,438,0
34,39,1,23,26,22,5,20,0,642
576,8,8,2,1,13,75,61,31,32
16,703,10,6,3,1,19,5,33,11
21,5,428,61,0,27,39,43,173,10
3,2,22,537,30,0,39,124,29,23
19,14,0,11,734,0,11,1,0,12
9,35,13,1,10,657,1,11,51,27
83,10,47,52,0,1,422,135,55,1
72,3,40,178,2,0,118,352,24,18
11,55,196,22,0,13,41,12,431,0
65,67,5,20,63,7,1,27,1,556
479,42,21,7,1,25,97,49,45,41
49,668,5,3,7,3,39,2,21,10
25,1,487,40,4,14,65,19,147,5
23,7,54,399,32,0,84,149,36,25
16,42,0,28,698,1,13,3,0,1
32,3,99,0,9,645,5,2,17,3
71,19,47,53,1,1,477,98,29,10
54,8,48,125,3,5,217,314,15,18
15,11,221,30,5,14,87,17,380,1
33,102,4,43,44,24,38,10,0,514
571,7,27,6,4,50,30,15,18,79
21,651,1,3,12,21,24,1,48,25
28,1,425,44,0,76,46,27,153,7
13,23,70,439,44,16,19,106,46,33
4,8,0,10,747,3,12,4,2,12
26,0,35,3,8,715,0,4,21,3
65,22,44,39,4,7,475,91,44,15
70,19,32,139,1,13,144,295,54,40
18,19,232,35,4,75,26,11,359,2
77,11,1,15,6,30,3,17,0,652
504,23,16,15,1,16,94,49,61,28
41,652,3,22,7,15,11,9,30,17
27,13,357,51,1,77,55,21,205,0
57,75,78,358,36,30,55,58,47,15
32,78,0,10,654,5,7,7,0,9
1,12,59,17,9,606,2,3,105,1
155,39,93,34,2,1,366,57,57,2
120,25,99,91,12,13,198,182,33,34
17,37,201,36,2,56,38,4,390,0
102,79,2,30,59,19,4,22,2,493
408,19,68,33,13,35,34,35,16,146
36,300,82,116,117,1,32,36,53,34
47,56,221,68,122,33,52,40,124,44
55,83,76,247,44,6,75,118,55,50
34,50,39,32,465,97,1,6,66,12
18,1,9,4,75,696,0,0,11,1
43,20,48,58,7,0,382,183,31,34
30,31,64,177,12,6,178,256,19,34
28,75,143,74,163,41,20,38,164,35
157,50,74,75,30,14,45,38,26,303
627,3,10,2,0,24,46,16,31,48
12,736,0,2,2,0,12,1,39,3
14,0,506,48,0,9,68,16,145,1
10,3,22,560,24,0,13,130,30,17
15,14,0,3,768,0,1,1,0,0
0,1,8,0,6,775,0,0,24,1
43,6,37,48,0,0,519,120,30,3
28,0,18,139,0,1,141,453,19,8
7,9,137,27,7,7,28,11,547,1
35,23,0,2,7,24,5,9,0,707
