2,4,6,9,-5,-1,0,-1
-1,0,6,0,-3,-1,1,0
0,0,0,10,31,14,1,-2
1,-1,-10,-6,-18,-6,1,3
-4,-5,4,-3,5,-5,-4,-3
3,6,-16,-13,-1,8,3,0
2,0,14,17,-16,-7,0,4
-4,-7,-11,6,23,10,1,-3
3,9,31,-3,-11,-7,-3,0
-1,1,-17,5,-1,1,1,-1
-3,-4,-8,-27,-3,-6,1,3
6,-6,-31,13,6,4,-2,5
-19,4,59,11,-4,-4,-2,-16
22,11,-9,-1,11,8,3,-3
-13,-10,-5,-19,-19,-10,-4,14
14,3,16,29,17,10,7,6
-12,-8,-48,-45,-15,-10,-5,4
11,26,72,61,16,4,2,-12
-5,-30,-67,-50,-21,-3,-2,7
-2,6,23,27,28,17,13,-8
3,16,-20,23,5,-3,-15,6
-1,-29,28,-52,-28,-9,18,6
-15,-9,-37,14,9,-4,-22,-28
1,19,-18,-15,-18,-6,-2,-3
24,10,60,5,20,19,29,36
-20,-10,-41,17,-8,-13,-32,-12
8,-10,43,25,8,4,16,-4
-9,16,3,-29,-3,-2,-9,-10
8,-2,15,1,-4,1,4,-2
-3,13,-34,0,2,-2,0,18
9,-30,-42,-19,7,7,6,-2
-16,14,53,34,-5,-4,-2,-3
18,27,-60,-20,-6,-5,-5,7
0,-44,99,-10,7,7,8,-4
-17,54,-71,28,6,2,-10,-17
8,-35,41,-17,-11,-1,6,20
17,5,18,-10,1,-2,-1,2
-15,-9,-41,52,15,1,0,-5
-20,-11,-77,-84,-26,-14,-6,-32
43,5,164,41,9,-3,-4,51
-48,-12,-193,8,3,19,10,-49
41,64,158,0,8,-1,1,15
-12,-71,-27,51,17,7,15,28
25,74,-36,-99,-33,-2,-8,-1
-20,-87,-48,40,14,-8,-6,14
-41,10,-28,-9,-7,-6,-27,-65
46,102,190,73,23,19,32,42
-7,-53,-126,-55,-23,-9,14,-17
-19,-15,66,-15,7,-7,-33,6
12,-12,-103,21,-12,2,14,10
42,86,101,-36,7,5,5,2
-58,-138,-124,-10,-15,-13,-4,5
20,42,32,-2,15,23,24,-10
-17,26,84,84,8,-17,-32,-9
3,2,-68,-108,-27,-11,-13,9
6,10,46,87,22,14,13,-17
13,-13,-5,-51,-10,-5,2,11
1,33,61,81,26,18,16,23
5,-45,-165,-60,-24,-14,-8,-23
-22,9,114,0,20,0,-10,0
13,71,24,22,-13,4,-6,-18
4,-109,-94,-54,-4,-4,17,35
-24,31,68,52,-3,-3,-21,-18
11,-26,-36,-15,-8,-18,7,27
10,62,78,47,28,47,41,-23
9,-2,-95,-111,-28,-25,-42,-15
-6,-33,47,44,14,12,18,49
8,12,44,92,19,-15,-30,-64
-22,10,26,-89,-27,1,28,32
12,16,-29,25,11,1,0,23
-38,-107,-40,0,-17,-13,-17,-40
43,145,63,-32,8,22,12,9
-10,-24,-10,107,27,-20,-21,-2
-6,-57,-149,-137,-42,9,16,2
-25,-50,84,56,23,-2,-3,3
45,90,-40,-45,-15,4,7,3
-11,-27,19,69,13,-1,2,14
-38,-57,-13,-67,-13,-11,-21,-48
69,134,69,67,18,17,38,97
-59,-134,-160,-70,-8,-7,-44,-97
30,66,162,43,11,16,46,62
-23,-62,-107,9,-6,-17,-42,-48
31,88,53,-44,-10,1,15,42
-15,-22,21,36,8,14,33,-12
-16,-54,-77,-17,-4,-21,-47,-32
30,67,77,46,20,28,49,54
-37,-98,-50,-93,-31,-27,-41,-63
21,62,52,101,26,13,7,36
-20,-32,-127,-81,-27,-18,-10,-30
30,46,193,72,19,19,28,50
-10,-17,-20,-3,3,1,-11,-44
-9,47,2,-59,-23,-15,-6,18
35,-20,-15,57,35,17,14,26
-50,-56,-63,-29,-33,-23,-30,-53
10,18,9,9,14,11,15,11
27,84,41,3,6,12,12,37
-25,-126,-39,3,-4,-6,-14,-21
25,107,-4,1,9,-4,3,10
-14,-26,-27,9,0,15,2,-43
4,-67,74,-4,3,15,52,86
-13,60,11,15,-18,-40,-70,-81
17,3,-25,-27,5,11,15,31
-9,-15,-55,-8,4,2,11,-8
-4,-3,2,-1,-9,-17,-29,-5
21,39,73,-29,2,23,25,22
-39,-120,-84,41,-1,-3,7,-20
27,149,128,1,2,-8,-14,4
0,-62,-91,5,16,9,11,21
-6,14,-9,-1,-19,-16,-16,-28
-1,-9,48,-68,-22,-1,1,5
28,22,76,114,38,20,17,21
-49,-72,-103,-68,-19,-15,-32,-36
37,43,-69,18,28,22,44,40
11,48,166,-21,-20,-8,-19,-12
-41,-40,-96,45,6,-3,17,-20
