127,3,3,1,1,2,5,10,8,1
8,122,0,4,1,1,3,0,12,10
1,0,103,1,0,6,7,6,36,1
1,1,18,102,4,1,7,18,3,7
0,3,0,3,153,0,0,1,0,0
1,0,3,0,0,157,0,0,0,2
7,1,10,3,1,1,100,21,16,1
4,1,4,8,0,1,13,122,5,3
4,0,20,3,1,4,3,1,119,0
18,1,2,2,2,1,2,3,1,130
103,15,1,0,1,2,14,6,6,13
1,125,0,0,6,2,9,0,15,3
2,1,104,4,0,6,9,3,32,0
1,5,16,94,7,0,6,22,8,3
0,4,0,3,150,0,2,0,1,0
0,2,3,0,0,154,0,1,2,1
5,2,14,6,0,0,112,13,7,2
4,1,7,13,2,0,28,92,7,7
2,6,29,2,1,3,9,0,103,0
13,5,1,0,3,2,1,3,0,134
77,3,3,3,2,6,50,10,3,4
1,129,1,5,0,0,19,2,3,1
0,0,104,17,1,6,14,7,11,1
0,1,3,137,4,0,4,13,0,0
6,0,0,5,138,2,2,4,1,2
0,0,2,0,2,153,0,0,6,0
1,0,4,6,0,0,132,18,0,0
2,1,1,16,1,0,28,110,0,2
0,6,48,2,0,16,13,0,70,0
7,0,0,3,2,1,10,6,0,133
135,2,3,0,0,1,8,4,1,7
2,154,0,1,0,1,2,0,1,0
0,0,119,8,0,3,8,2,21,0
3,2,5,130,6,0,1,12,0,3
0,1,0,1,154,1,1,0,0,2
2,2,1,0,0,151,0,0,7,0
8,1,16,7,0,0,110,15,3,1
6,0,7,27,0,0,20,98,2,1
3,0,24,2,0,5,2,0,119,0
12,1,0,0,5,0,1,2,0,141
113,2,2,0,0,3,21,11,0,9
0,152,0,0,2,0,4,0,1,2
2,1,110,9,0,4,2,9,23,1
6,3,3,120,11,0,4,11,0,4
0,0,0,1,158,0,0,0,0,1
0,0,0,0,0,158,0,0,1,4
20,5,10,4,4,0,86,15,17,0
35,1,15,37,2,0,31,30,4,6
0,2,38,4,0,4,12,1,93,1
7,9,0,2,4,1,0,3,0,136
142,6,0,0,0,0,1,2,4,6
0,157,0,0,0,0,1,1,1,1
0,0,140,2,0,2,1,0,16,0
1,1,2,147,4,0,0,4,1,2
0,0,0,1,157,0,1,0,0,1
0,0,2,0,0,160,0,0,0,1
0,0,7,3,0,0,135,15,1,0
1,0,3,13,0,0,12,130,0,2
0,1,23,1,0,1,1,0,128,0
1,1,1,0,0,0,0,0,0,159
149,2,0,0,0,0,3,1,1,5
1,157,0,0,0,0,1,0,0,2
0,1,128,3,0,6,5,2,16,0
0,2,10,129,4,0,1,13,2,1
2,1,0,0,157,0,0,0,0,0
0,0,1,0,0,159,0,0,2,1
2,2,3,1,0,0,144,8,1,0
0,0,2,6,0,0,30,120,2,1
2,8,12,1,0,3,1,2,126,0
5,0,0,0,0,0,0,0,0,157
132,0,2,0,0,0,17,8,1,1
6,149,0,0,1,1,0,0,1,3
2,1,93,6,0,3,13,8,35,0
1,2,4,119,4,0,6,23,0,3
3,7,0,3,144,0,0,0,0,3
2,0,0,0,2,156,0,0,2,1
8,3,13,5,0,1,108,20,3,0
7,2,5,25,0,0,46,74,1,1
1,3,35,3,0,4,2,1,106,0
13,4,0,1,3,1,0,8,0,132
114,3,6,2,1,3,9,3,1,19
1,105,6,10,5,0,13,5,10,6
1,12,72,15,4,1,14,11,21,10
3,9,13,52,5,1,20,33,13,13
1,14,7,9,91,13,1,2,18,4
0,0,5,1,5,151,0,0,0,1
1,4,6,6,0,0,119,23,0,2
4,1,6,15,0,0,45,81,3,6
1,9,35,9,15,4,15,7,53,7
15,8,4,7,2,0,7,5,1,113
154,1,1,0,0,1,0,0,1,3
0,160,0,0,0,0,1,0,0,0
0,0,146,1,0,2,4,2,6,0
1,2,2,139,4,0,1,10,1,2
0,1,0,0,158,0,0,1,0,0
0,0,1,0,0,161,0,0,1,0
1,1,4,2,0,0,147,5,1,0
0,0,2,7,0,0,14,136,1,1
0,1,12,2,0,3,1,0,136,0
6,0,0,0,0,0,0,0,0,156
