116,3,2,3,0,3,11,7,3,13
8,122,1,5,7,1,6,4,5,2
1,0,114,13,1,2,6,4,17,2
0,1,9,132,7,0,3,4,2,3
0,0,0,0,157,0,2,1,0,0
0,0,6,0,1,146,0,3,4,3
4,1,6,11,0,0,96,37,5,1
2,1,6,26,1,0,10,112,1,2
2,2,40,11,0,1,6,13,82,0
6,3,0,5,0,0,2,5,0,142
123,3,2,1,0,6,6,6,2,12
5,128,0,4,5,0,1,2,12,4
5,1,109,7,0,0,8,7,23,0
1,1,6,129,4,0,1,18,0,1
2,2,0,2,151,1,0,0,0,2
2,2,9,1,0,141,0,3,3,2
3,3,7,4,2,0,99,36,5,2
7,0,5,14,0,0,20,113,0,2
2,2,25,8,0,5,12,3,100,0
10,5,2,2,2,2,3,6,0,131
110,2,2,1,0,2,9,24,2,9
5,136,0,1,4,0,6,2,7,0
0,0,126,8,0,5,6,9,6,0
1,0,9,134,4,0,0,11,1,1
0,0,0,4,154,0,0,2,0,0
1,1,8,0,0,146,0,1,5,1
2,0,8,7,1,1,66,73,3,0
3,1,1,23,0,0,4,125,1,3
1,1,58,2,0,3,5,2,85,0
4,5,0,2,1,0,0,5,0,146
112,1,0,0,0,5,16,15,7,5
2,152,0,0,0,1,1,0,2,3
0,2,95,4,0,4,8,4,42,1
2,1,1,101,5,0,0,45,3,3
6,1,0,0,149,0,0,2,0,2
1,0,1,0,1,142,0,0,17,1
2,1,11,5,0,0,92,43,7,0
5,1,3,20,0,1,13,114,1,3
0,1,28,3,0,2,3,2,118,0
12,6,0,1,0,3,2,4,0,135
145,0,0,0,0,1,4,4,5,2
1,154,0,0,2,0,2,0,1,1
0,2,92,2,0,2,9,4,48,1
1,1,3,140,4,0,1,6,1,4
1,0,0,1,157,0,0,0,0,1
1,0,2,0,4,147,0,0,7,2
10,0,2,6,0,0,119,15,8,1
18,0,7,23,0,1,17,89,4,2
0,2,13,2,1,1,5,0,133,0
8,3,0,0,2,0,0,1,0,149
141,3,1,1,0,0,7,4,1,3
4,140,0,4,0,3,3,0,6,1
0,0,111,6,0,6,4,4,29,0
5,2,6,123,4,0,4,12,3,2
0,3,0,1,155,0,0,1,0,0
0,0,3,0,0,154,0,1,4,1
2,0,6,7,0,0,120,23,2,1
1,1,8,22,0,0,29,93,6,1
1,1,61,2,0,0,4,1,87,0
12,6,0,1,1,2,2,0,0,139
153,1,1,0,0,0,0,2,1,3
2,152,0,0,1,0,0,0,4,2
1,0,107,1,0,3,2,2,44,0
1,1,1,131,1,0,0,14,9,3
0,0,0,0,159,0,0,0,0,1
3,0,3,0,0,156,0,0,1,0
2,3,1,1,0,0,137,16,1,0
4,0,3,2,1,0,4,139,0,8
1,4,5,0,0,0,3,1,143,0
3,1,0,0,0,0,0,0,0,159
89,4,2,0,0,34,20,5,1,6
8,134,1,0,10,0,6,0,1,1
1,5,80,10,0,2,12,7,42,1
3,19,4,98,14,2,1,14,1,5
3,11,0,0,143,1,0,0,0,2
8,4,6,0,5,121,3,1,3,12
22,15,8,5,0,7,73,12,15,4
19,8,11,29,0,12,23,33,7,19
4,14,55,8,0,0,14,2,60,0
13,3,0,1,14,16,0,3,0,113
102,2,8,5,0,4,6,3,4,27
4,106,5,5,14,0,6,3,8,10
10,7,66,9,9,5,17,5,27,5
10,16,22,34,7,0,15,27,23,7
2,9,6,5,94,20,1,2,15,6
5,0,3,3,4,146,0,0,0,2
15,8,6,4,0,0,107,15,4,2
17,7,9,23,1,0,40,58,5,1
5,21,33,10,14,4,13,3,51,3
29,15,13,7,2,2,7,4,3,81
154,1,0,0,0,2,1,1,1,1
2,155,0,0,1,0,1,0,1,1
0,0,142,0,0,1,5,2,9,1
1,0,1,148,4,0,0,5,0,2
0,1,0,0,159,0,0,0,0,0
0,0,1,0,1,157,0,1,3,0
1,0,2,5,0,0,132,19,2,0
3,0,3,4,0,0,5,146,0,0
0,0,23,0,0,0,4,1,129,0
4,2,0,0,0,0,1,0,0,156
