0,0,6,-1,0,3,0,-1
-3,-6,-14,0,1,-4,-5,0
0,1,12,2,-6,-5,-2,-1
-1,-1,-3,-2,2,6,-1,-3
0,-4,-26,-3,2,0,1,1
-1,4,13,5,-2,3,6,4
-3,-1,-7,1,2,2,-1,-3
-3,-7,-15,-15,-3,-5,-5,-2
-1,0,-1,1,-5,-6,-6,-7
4,2,22,1,1,5,1,6
5,4,-1,6,0,4,-2,0
-3,-3,-22,-13,0,0,-1,3
-1,-1,7,6,2,1,-3,0
0,4,35,11,-3,-1,-1,-4
-5,-4,-33,-21,0,-1,-1,0
1,1,-10,1,-2,2,-6,-3
0,3,15,12,3,4,12,2
1,0,33,3,-2,-7,-6,-1
3,2,9,4,-2,8,11,3
2,1,16,3,3,-5,-6,0
0,-3,-22,-4,-6,-6,-5,0
-1,-9,-74,-20,0,0,-2,-4
3,3,54,15,1,-1,2,6
-5,2,8,0,-5,1,-4,-4
4,8,60,20,1,2,2,1
-4,-14,-61,-26,-2,-3,6,0
1,2,-2,7,2,0,-4,-4
0,4,-2,-4,4,1,11,-1
-1,-1,5,1,-3,5,13,5
2,1,-21,-3,-5,-3,-11,1
-3,-11,-20,-22,0,2,10,2
0,5,33,49,8,-1,-6,-3
2,9,-20,-11,-3,-2,-1,3
-2,1,13,-55,-6,3,1,-4
1,-3,-1,23,-15,-5,-4,-4
3,0,10,31,16,3,-2,4
-4,3,32,16,-2,-10,-31,-9
-7,-15,-41,-74,-23,-5,6,3
-7,-12,-27,83,20,5,-1,-6
6,18,30,-107,-37,-17,-21,0
-1,-5,-19,109,36,12,4,0
-9,-6,12,65,20,-2,-11,-2
0,4,0,-40,-5,-4,-3,-2
8,1,-14,-79,-6,21,51,8
-5,-4,6,10,1,-2,5,-2
8,9,26,0,-4,-10,-40,1
3,-6,-32,-90,-6,-2,8,5
2,-1,22,127,13,6,19,4
-1,-7,-25,-112,-27,-10,-18,-6
-2,4,14,73,19,-2,2,-1
2,8,-3,9,1,0,-9,-1
-11,-17,-8,18,2,1,14,2
3,1,-25,-32,5,1,-4,0
1,1,27,11,-4,-3,-2,-4
6,15,3,-11,-3,9,27,8
-1,2,14,45,13,-3,-23,-8
-1,-7,-11,3,-8,-2,-2,4
-5,1,2,-28,-1,8,3,-9
10,6,-11,-9,3,4,19,15
3,-7,-13,-12,-7,-1,1,-3
-4,-7,-2,-12,-4,-4,-1,1
8,2,-15,4,1,4,2,3
0,-2,26,9,-1,5,-4,-5
-3,3,16,8,3,-17,-12,-2
-2,-18,-61,-25,4,8,1,4
-2,20,74,17,-1,0,12,-10
0,-7,-64,20,3,-19,1,8
8,-7,-79,-60,-13,3,-20,10
-3,24,113,41,5,0,1,-10
-2,-26,-56,-9,11,19,36,9
-7,27,127,36,-3,-15,-37,-11
-7,-11,-34,-16,-4,1,6,-12
3,-5,17,-4,-1,1,12,2
0,17,19,25,5,22,39,2
1,-12,-12,-10,2,-22,-4,0
2,-3,-112,-67,-1,5,-38,0
-7,-8,-87,8,-9,15,64,-8
4,14,108,27,6,-12,-10,-1
-5,6,57,4,-4,4,-8,-12
-10,-25,-62,-54,3,-9,-4,-4
9,4,27,29,2,0,2,19
-3,-18,-47,-36,-4,-9,-6,-4
-5,-7,-44,-7,-6,7,-14,-2
6,6,55,57,5,-4,5,-1
-8,9,75,-9,-8,-13,-15,-5
0,-15,-105,-42,-8,6,-16,-1
-1,26,91,56,8,-4,2,1
-3,-10,-17,-20,-7,-1,6,3
-6,-3,-10,-1,-2,-4,-7,-4
8,6,-4,-55,-21,-5,-4,2
3,-18,-43,39,0,12,-3,-5
-13,18,33,-11,14,-2,23,-1
5,-5,-27,72,-8,0,-13,3
-6,6,11,16,-5,-12,12,-1
0,-4,-12,-101,-28,0,-2,-1
-1,-7,18,-45,8,-1,-12,-1
8,0,3,29,3,5,5,2
-4,8,-24,-38,1,4,23,6
2,-6,-20,80,13,-2,-20,-7
6,15,61,-31,-18,0,18,2
4,-14,-57,5,18,3,6,-1
-12,-17,-20,24,-9,-27,-84,-20
-26,-12,-34,-34,-14,-29,-56,-17
10,11,18,-36,-12,11,-1,2
11,12,19,-39,-3,14,39,9
9,16,36,-38,4,19,54,10
1,2,-10,-4,19,12,28,3
-6,-13,-21,45,-4,-10,-16,-6
-2,12,13,-50,0,-7,-23,-4
-3,-5,3,50,11,4,-7,3
0,-9,-13,-43,-8,-1,7,3
-2,1,13,49,10,0,3,-2
-3,-3,10,-32,-13,-7,-10,0
4,-2,-21,4,10,-9,-5,-1
7,1,-8,14,7,11,7,6
-4,2,9,2,-10,0,-3,-10
-5,-6,-21,-22,0,-4,-10,-5
0,-5,1,9,3,-3,-3,0
0,4,29,-16,-2,1,20,0
-5,3,20,30,4,2,4,2
-3,-10,-10,-15,-3,-4,-9,11
-6,-10,-47,-7,2,-2,-12,-15
8,9,26,-9,6,4,24,9
7,-1,-20,-5,-4,-4,-2,6
-1,2,10,1,-7,-2,-22,-14
-4,6,96,28,0,-14,3,3
0,-2,-35,-2,12,30,44,3
-1,3,-18,-4,-4,-11,-4,9
-3,0,-40,-29,0,3,-1,-3
7,7,20,9,5,-6,6,4
0,1,-5,-12,-2,2,-9,-5
-5,-1,-9,3,4,-1,9,-1
1,-8,-13,-21,-3,-2,-5,-1
6,18,47,28,-3,7,-5,4
-1,-8,-18,-7,-1,-8,-2,-2
3,-1,11,16,7,7,0,-2
-1,5,39,6,2,-4,0,0
2,-4,-41,-7,-8,3,-4,-3
-1,-6,-20,-9,1,-3,-3,1
-1,1,18,12,4,2,0,2
-4,-1,-4,-7,0,-1,1,1
-3,-5,22,-8,0,4,3,-2
0,-2,-46,-8,-4,-4,-2,-1
-1,-1,13,2,-1,2,-5,2
-1,-4,7,4,0,-2,-4,-2
-2,7,20,-1,-1,2,3,4
-2,2,9,-9,0,-6,-5,-1
-6,-4,11,7,-2,2,-4,-6
3,-5,-57,-4,-2,0,1,-4
7,3,16,-4,2,3,2,7
-4,2,20,-1,-8,-4,-5,-4
2,3,-16,3,18,-2,0,2
4,4,16,6,-4,1,3,-1
-3,-2,10,4,-4,-10,1,2
-2,-2,-13,-3,-2,8,-15,-4
-1,-7,6,-14,-5,-4,-2,-4
-3,10,25,21,3,3,-1,3
-5,-8,-59,-15,1,4,-1,-5
4,0,16,2,1,-2,5,7
