-6,-2,0,-2,0,4,0,1
1,-2,-4,-10,-5,1,-7,1
1,-1,-4,-10,-2,-4,-7,1
-7,-3,-1,0,1,-1,4,-5
0,3,3,-6,-2,2,-7,-1
-1,1,6,-2,1,-3,-5,2
-5,-2,-2,6,0,-3,-2,-2
-2,0,0,-1,-3,-3,-1,-1
-2,2,-2,-4,0,-3,-5,4
-5,2,1,-3,-2,3,-3,-2
-3,1,-2,0,-2,-3,-2,4
-5,-2,-2,0,-3,-2,0,1
-4,2,-4,-1,0,0,2,-3
-7,-3,-2,2,0,-2,3,-2
-4,-2,1,1,-1,-1,-1,1
-4,-2,1,1,-1,-1,-1,1
-8,-7,-7,-5,0,2,-1,-1
-10,-3,-7,3,-2,-5,2,-3
-8,-2,-2,3,0,-1,5,0
-9,-3,-6,1,1,-5,7,-5
-12,-10,-15,-2,0,-2,5,-2
-11,-2,0,6,3,-6,7,-4
-5,-5,-1,-5,-4,-1,-1,-1
-14,-4,-5,3,-1,-2,5,-3
-11,-5,-1,4,-3,0,2,-3
-13,-10,-5,2,3,1,6,-2
-14,-6,-6,6,3,0,7,-1
-7,0,-3,-5,-1,-1,1,1
-13,-6,-8,4,-2,-4,5,-2
-15,-8,-3,8,-4,-1,4,-2
-12,-4,-5,0,4,0,9,-1
-11,-4,-5,3,1,-2,7,-3
-11,-4,-2,2,-1,-2,3,-2
-11,-4,-4,4,5,1,6,-4
-15,-5,-10,4,-4,-2,0,-1
-15,-6,-3,2,1,1,6,-4
-13,-4,0,1,0,-4,5,-2
-15,-12,-10,-1,3,-5,3,-3
-13,-7,-8,1,-1,-4,5,-4
-13,-6,-8,0,-4,0,2,-1
-11,-9,-7,5,-1,-4,7,-1
-10,-9,-9,2,0,-1,5,-1
-6,1,2,12,6,1,10,-2
-16,-16,-14,-39,-14,-2,2,-8
4,3,3,54,16,3,6,-19
-3,-19,-22,-35,-5,-3,2,-6
-10,-15,-9,88,25,-13,37,-20
16,28,27,127,55,5,92,75
29,20,3,67,6,12,-61,-4
19,25,1,11,15,3,7,4
-25,2,-14,-73,17,28,49,43
-6,-4,0,65,24,-38,65,10
38,3,-4,25,-7,-10,-4,-17
73,51,-10,50,-7,11,20,39
-26,18,-10,-11,4,-8,-47,-12
-13,-31,10,-53,-42,6,6,-55
-38,-25,-11,17,-11,4,67,62
-36,-23,-15,-33,-20,0,9,-31
6,9,-6,-14,17,-6,22,29
17,0,-7,-46,-26,9,-8,9
-23,-14,-4,46,-7,7,-37,-38
-23,-7,4,31,5,0,-16,-16
31,-6,-8,-128,-33,2,-3,26
18,8,0,-28,19,2,14,-3
-8,-1,5,-3,-5,-1,11,12
-8,-1,5,-3,-5,-1,11,12
-3,8,-2,-87,-4,-2,-49,-64
-8,9,3,33,25,-1,-28,-48
-8,9,3,33,25,-1,-28,-48
-9,-11,2,-26,-20,0,-13,-14
-29,-3,-5,37,2,1,9,14
-29,-3,-5,37,2,1,9,14
-23,-8,-2,51,18,0,-2,2
-4,0,-6,33,28,-11,18,11
-4,0,-6,33,28,-11,18,11
-10,-10,-10,-24,6,-3,28,9
15,6,6,-47,-5,1,18,20
-7,-10,-5,2,-2,-4,29,17
-7,8,1,39,3,2,38,21
-7,8,1,39,3,2,38,21
-21,-3,-2,34,-15,-5,-13,-34
-9,-10,-2,-54,-34,1,-30,-7
-8,-9,1,6,0,2,2,10
-2,-1,-3,29,11,-1,-13,-23
-2,-1,-3,29,11,-1,-13,-23
1,-13,-2,-13,2,-3,30,43
18,5,3,1,6,3,21,14
-4,10,5,-3,2,-4,-28,-22
-4,10,5,-3,2,-4,-28,-22
1,-2,7,-2,-4,-2,-6,-8
7,-1,6,-11,-6,7,-39,-5
-15,-5,-1,23,12,6,-45,-22
1,5,11,-20,-22,-8,-4,-15
1,5,11,-20,-22,-8,-4,-15
-7,-6,-12,-14,-12,-2,-25,25
1,-8,-32,-38,-17,-5,-69,-22
9,-5,3,-6,3,6,2,5
6,0,-2,-25,-17,-3,34,-4
-8,4,41,29,-4,14,3,-40
-6,0,-3,-62,-12,12,10,14
-4,0,-7,-5,-2,0,0,0
-4,-5,-3,0,-1,-1,0,-2
-4,-1,-5,-5,-4,-1,1,0
-12,-4,-8,-3,2,-2,7,-2
-6,-3,-4,2,-3,-1,2,-1
-5,1,-3,-1,-1,-5,3,-3
-7,-4,-3,-1,-3,-5,0,-2
-13,-2,-5,5,2,-3,11,-3
-7,-3,-1,1,2,0,4,0
-12,-6,-5,5,0,1,3,-2
-6,-8,-11,2,-5,-2,4,0
-12,-3,-5,-1,0,-6,7,-1
-15,-7,-14,-3,-1,-2,6,-4
-12,-6,-8,9,3,-4,5,-2
-12,-2,-3,3,0,5,5,-2
-12,-3,-6,-2,-1,-4,7,-1
-8,-3,-6,1,1,-5,9,-5
-13,-6,-5,-6,-1,2,2,-1
-10,-9,-7,3,-4,-3,7,-4
-12,-9,-10,3,-1,-2,5,-5
-8,-2,-5,4,1,0,4,-3
-8,-3,0,10,-1,-4,2,-3
-7,-4,-3,-1,0,-4,8,-1
-9,-3,-5,6,-4,3,6,-3
-9,-4,-5,-5,1,-5,5,-3
-11,-4,-7,1,0,-4,7,-3
-13,-1,-6,0,0,-7,5,-5
-17,-6,-12,5,2,-3,11,-2
-9,-5,-12,-1,-3,0,5,-1
-12,0,-6,0,-4,4,7,-3
-10,-7,-4,-5,0,-3,8,-1
-12,-6,-1,2,-1,-4,6,-3
-6,-1,0,1,0,4,4,-2
-13,-8,-3,-3,-2,0,6,-5
-8,2,3,2,0,4,5,-1
-15,-4,-8,0,0,-1,10,-4
-12,-4,0,7,1,0,6,0
