-1,-3,-8,-4,0,3,0,-1
-1,0,6,2,-2,5,6,1
-2,-3,-5,-3,0,8,3,-3
-1,1,4,3,1,5,1,-1
-1,-2,1,-1,-2,-1,-2,-1
2,1,1,4,1,-4,6,1
-1,1,11,15,-4,-6,-5,-1
-2,-2,-12,-10,3,-6,-5,-3
2,0,0,-1,-1,5,4,1
1,1,0,-3,-3,-6,-4,0
-1,-1,3,4,6,4,-2,-3
1,-4,-11,-4,-2,-6,-3,0
0,3,21,17,-2,-4,-3,-1
-1,2,-3,-3,-5,0,0,-1
0,4,15,3,2,0,-1,-1
-2,-3,-7,-9,-5,-2,6,0
-3,-3,-9,-4,3,5,0,-2
0,-2,-10,-8,-2,0,-2,-1
-1,-1,-4,4,-2,-5,-6,-4
-1,0,6,5,7,10,0,0
4,6,7,9,5,7,5,1
-3,-6,-2,-2,3,0,1,0
-2,0,10,-3,-6,-8,-7,-1
-1,-4,-1,-5,-2,-8,-3,-2
-2,0,-12,1,-3,-4,2,0
-2,-3,-9,-10,-10,-5,-7,-1
-1,-5,-5,-9,-7,-3,-3,-4
-1,-5,-5,-9,-7,-3,-3,-4
2,12,-1,-3,-3,1,-1,0
-1,-9,-11,-8,2,11,5,0
0,0,3,5,-5,-4,-4,-2
0,-3,-6,-3,-4,-8,-2,-1
-4,-2,2,-4,-17,-5,-19,-10
-5,-21,-40,-28,-16,-6,32,22
-8,-2,0,-22,-19,-11,-57,-24
-1,2,-5,-1,-2,-5,-14,-1
-1,2,-5,-1,-2,-5,-14,-1
2,-1,-10,-18,-14,-1,-21,-3
-9,-5,-3,-12,0,-2,0,-13
2,4,6,-2,8,6,13,5
3,6,14,6,3,1,15,8
4,7,24,3,0,-4,-37,0
8,11,8,45,35,15,-2,-1
9,-3,-1,5,5,24,46,61
-4,-13,-20,-24,-23,-8,22,32
-25,-20,-24,-20,22,-1,-16,-54
-4,1,-2,-3,-3,19,15,-16
11,0,-6,-5,-15,4,17,22
16,11,22,4,6,-6,6,32
0,-5,-8,0,7,22,47,25
3,1,0,-5,-7,-19,-42,4
7,3,-10,1,-5,8,5,15
9,-1,-9,-2,0,5,31,25
-3,-5,0,4,26,-16,-27,-9
-9,-18,-29,-10,-2,-3,4,-12
1,3,13,-1,3,2,31,2
4,3,-2,-3,-15,-7,-7,-2
16,10,12,9,13,13,20,18
-7,-4,6,-10,-7,6,8,3
-7,-4,6,-10,-7,6,8,3
-5,-1,23,-1,-6,8,9,-2
12,3,-10,-8,-8,-2,17,38
3,-2,-34,5,8,-40,-91,-16
-40,-42,-55,-41,-21,-28,-85,-66
-3,-9,-31,-20,-11,-28,0,19
16,17,40,18,11,17,51,35
-10,-27,-39,-12,13,6,16,32
-4,2,-25,-13,-4,-2,-6,-10
11,-15,-30,-12,-7,12,23,60
12,35,127,9,-12,5,11,-3
5,0,18,5,-4,11,17,22
-5,-8,-23,12,16,1,7,-19
7,16,-1,13,9,30,14,-13
4,9,5,-3,4,28,59,10
-12,-2,9,0,-15,-21,-55,-45
0,3,8,18,5,-5,-27,-2
2,-5,-26,-5,-11,-18,5,12
-4,-10,-28,-10,-4,-2,4,-9
0,0,-2,-2,6,-1,0,0
-4,-7,-20,-8,3,-1,-1,-1
-3,0,7,-3,-7,-6,-6,-2
1,2,5,11,6,10,7,0
-4,-5,-3,-8,-6,-6,-7,-3
3,2,7,5,-8,-10,-1,0
-2,-2,-4,1,3,1,-4,-4
